,Unnamed: 0.1,Unnamed: 0,PC1,PC2,year,condition,odometer,mmr,sellingprice,income,using_time,make,model,body,transmission,state,color,interior,region,K
666,666,666,3.6715776855013793,1.9172357415740469,2014,4.9,3496.0,33200,37250,82750,1,bmw,3 Series,sedan,automatic,nj,—,black,northeast,7
667,667,667,-2.0104532996534674,1.4523219031212786,2005,3.6,62202.0,2675,4300,81400,10,ford,Taurus,sedan,automatic,wa,silver,gray,pacific,3
668,668,668,0.3028907354347293,0.8708245086026998,2011,2.1,20344.0,18600,15200,77030,4,subaru,Outback,wagon,automatic,ca,gray,black,pacific,6
669,669,669,0.9595787997442048,0.5690112063509218,2011,1.9,73334.0,34000,27000,71660,4,toyota,Sequoia,suv,automatic,mo,white,tan,midwest,3
670,670,670,2.260955447657123,0.6220703493559566,2014,5.0,2019.0,17800,17700,74430,1,dodge,Grand Caravan,van,automatic,va,gold,black,southeast,1
671,671,671,0.3227600719791395,-0.2721904897052863,2009,3.3,58594.0,19750,21900,64520,6,ford,F-150,cab,automatic,oh,black,beige,midwest,7
672,672,672,0.7627639075167493,0.0051924644338921,2012,2.4,62676.0,22800,21700,68360,3,bmw,5 Series,sedan,automatic,tx,black,gray,southwest,2
673,673,673,-2.443387347094328,0.8141927581948396,2007,1.9,105487.0,4600,4000,77030,8,chevrolet,Impala,sedan,automatic,ca,gray,gray,pacific,0
674,674,674,2.2927669793320704,-0.4199613029878737,2015,4.1,8136.0,20200,19100,65610,0,chevrolet,Equinox,suv,automatic,mi,blue,black,midwest,7
675,675,675,-3.4083333770812354,1.0039958700361062,2005,3.3,213477.0,2175,3300,77030,10,mercedes-benz,C-Class,sedan,automatic,ca,gray,black,pacific,0
676,676,676,-1.279845006754557,-0.0760106917399551,2009,2.8,116599.0,9675,9700,68360,6,cadillac,CTS,sedan,automatic,tx,red,tan,southwest,0
677,677,677,-3.327915052759696,0.907255497423316,2005,1.9,169583.0,4500,3650,77030,9,chevrolet,Silverado 1500,cab,automatic,ca,black,gray,pacific,0
678,678,678,1.907586618206198,-0.8805686289147612,2012,3.4,24909.0,28300,27000,59100,3,honda,Odyssey,van,automatic,fl,purple,beige,southeast,4
